I,Q,alpha,gamma,c,width
186.15560775806642,1.8324140756621847,0.006938990158689586,0.012565675087041768,12.821274600119029,0.033529976553438784
12.959498309065903,1.801482430259724,0.024306062108170372,2.5942205024141887e-10,0.062334056125997815,0.05723640254546086
80.00108382974668,2.1176978973149705,0.011258484215782115,0.007905508416116624,2.4280609848554057e-12,0.03596652825538831
35.01015041326353,2.009276779482235,0.1473800786397698,6.924603010586324e-12,1.0118116746129809e-13,0.34705356342657134
247.51533972256047,2.911300991625975,0.02535382518643244,0.02691595838860993,11.741633912451864,0.09352582891036088
167.98900471271457,2.998280085699331,0.013825260392300252,4.819820270447711e-10,4.973143172848707e-06,0.03255600081489627
218.2366371573031,2.9891725882399585,0.01896790111684718,0.012028187339574338,5.4411143075342675e-06,0.05890833267585087
15.91069962567605,2.7400022692926584,2.787243983215747e-12,0.07169135792271548,0.0009438902025569371,0.14338315332456525
52.512851995990026,3.5154328101877104,0.019504456480135844,4.5411960656287134e-24,0.14980666970753015,0.04592948508685768
24.78873749809685,3.673643372425105,3.3611002993442785e-31,0.030684373330708583,13.26894753679917,0.061368933905367754
41.920240027020775,3.4896065408107275,0.0336567550914977,0.08713539397850091,0.0862886128052959,0.2065655996942644
54.22676623320838,4.238761978264043,0.019230738900980825,0.01364036423596605,9.666467747222373e-40,0.061615403487937925
31.83831997159462,4.125801579644555,0.06712526835355559,3.545999446814921e-15,7.120130945896567e-39,0.15806792744703813
10.269411641097593,3.947500421579177,0.06598665364790114,5.1641253762195973e-23,7.335706647098165e-47,0.1553866947145922
18.856784137034538,4.6257459520741255,0.020324806108380257,0.014404647275851086,8.367782301074826,0.06510530155280451
26.624111932195174,4.746236403739113,2.6246630860955398e-14,0.04503065886886721,6.177556682656669,0.09006159252641507
142.06950240131647,5.068101058315743,6.129869619697421e-10,0.10973494084014015,7.019916002329199e-24,0.2194705513111579
89.24293387145013,5.196844362195105,0.02186168965524428,0.019657525704315157,5.088491731709813e-25,0.0756531516207727
