I,Q,alpha,gamma,c,width
90.87917569308617,1.9170445802415175,0.00837912794873811,0.0070404721087613835,0.4335783849130114,0.028318816249299807
27.790836541547705,2.002521135382772,0.06408145385854301,0.06279617996661749,9.476969157842048e-06,0.22896696856693938
180.10470174798306,2.2620258910042073,0.00958031491243392,0.001367280135156981,5.265885024203226e-18,0.024057682643041922
9.490693456843731,2.245186845386333,0.043364365205045614,1.7121604714618508e-13,5.265884106199833e-18,0.10211527642506711
5.974108480347913,2.2860090640662865,0.004437961150819332,0.0032576955889801504,5.265878494718857e-18,0.01436475381011585
2.193860936984994e-13,2.1175001600576864,1.999999999907082,1.9999999996298372,2.0264386852043514e-21,7.202618574525177
239.6292946994565,2.7420377993081635,0.011797538494464696,0.0026922404626138034,1.8787890925547063e-36,0.03077241770158494
70.68284566350634,2.620600735181091,0.008286477759775679,0.01069843417402495,2.2740629740566154e-37,0.03334604024591712
29.061341895596055,2.9298290220664396,0.26616578290054876,7.120499686933204e-19,4.1768374903716346e-40,0.6267725208755681
26.293754910654986,2.679568225573601,0.0032506156404818955,0.014740735859585134,7.278674316060367e-40,0.03147233744362351
16.3634508312828,2.884368542946817,0.014137530608207017,7.354060237603948e-22,5.006146773769515e-42,0.03329134046344447
30.113726031024807,2.9029313883790646,0.06427863942570032,1.189585929996609e-19,5.408544145502257e-42,0.1513646285869558
45.400439785545146,2.748949367407097,1.0503634701790922e-13,0.053120217138461136,1.1719116690010793e-59,0.10624075843017142
11.89040107428892,3.295809815074225,1.5293624819800744e-14,0.0251384154071219,19.105855012255304,0.05027698421533046
26.441876465664247,3.735205854407614,0.015337961422360751,7.210113858787024e-33,14.853308562281736,0.036118139007286505
18.941210109599787,3.512342396779455,1.2811543269430198e-28,0.06073702890810816,7.7294271660373095,0.12147442844921302
16.90011138386975,3.4141402907490215,0.019109989595373963,1.935710139640728e-34,0.000495184464421601,0.04500058655951949
21.7547188180492,3.833184828944704,0.010722970085331653,0.019413732881107995,10.408396470717214,0.051807705771031304
37.72939070786401,4.142365766597262,0.016138343570073495,0.006420500989036866,8.47152125428897,0.04533472928714504
37.44980409051816,4.536104011833821,4.911752967904678e-15,0.02354502463232978,6.274768535027476,0.04709019294246524
104.30848977586892,5.070722507416074,0.08148729380153798,0.09366861522581314,5.471193475206682e-34,0.31091717819127074
38.68264376855942,5.270929224050375,7.317013209551106e-14,0.02791641110906597,4.3660216182581023e-36,0.055832992571264006
17.482940009440643,4.734165933877143,0.3629440975751964,2.5283411443686865e-10,3.7938289895089074e-42,0.8546680364660715
17.964388842348065,4.683502774738275,0.018386776401341117,4.960359926114483e-40,1.9538282097523196e-47,0.04329754963338009
