I,Q,alpha,gamma,c,width
275.3516760788755,1.8319203591864448,0.005378696305282402,0.011817926424889949,1.6540715557510668,0.029411555193444378
105.94012787120583,2.1166466047653647,0.007080499309767031,0.013836653214401744,1.671489655043114,0.03586246337916385
21.83184831836647,2.0110522176155703,0.07581680100954592,0.010078845273307085,1.6626446393053815,0.18955753713916199
25.83357768134975,1.9258012597525365,0.01808948928721293,0.004723126159763415,1.5784432928383665,0.04787372047446212
19.94353213567097,2.2625093068981466,6.551482454229543e-14,0.02382404648768947,5.33502693881889,0.04764823835584786
339.8014746886859,2.996144208432709,0.013164003161297327,8.103035509152272e-22,7.17641765694882e-25,0.03099885851707373
102.99194562316147,2.912641943887371,3.612530047305037e-08,0.061467298547541745,1.902824767822719e-25,0.12293497218443691
68.91796929815472,2.749556341484601,3.42938112779227e-30,0.02710326288407682,4.565681282057409e-25,0.05420669115924577
34.481058517017,2.652070150715505,0.056282423654704615,5.6769871803217425e-30,7.392119557864109e-25,0.13253497940502248
285.364445119496,2.990550252908575,0.015226536455641525,0.017394535898094688,7.0284239816545005e-25,0.0579400931687952
9.616917240684852,3.1725003107676013,0.06706225397282209,1.97937126224631e-25,1.9268705045272853e-26,0.15791953992015786
5.286561683453968,2.496965325619054,0.0452201349231909,5.499478895447504e-27,2.1366630522102262e-26,0.106485280156134
1.8064965359750372e-09,3.717500295086166,1.9999983808523576,1.9999988851445445,4.522071077593408e-18,7.202613455940179
111.74544015902505,3.514165036994172,2.217558439259369e-25,0.02299212572421148,11.634963987891084,0.04598439175229708
36.97483086882813,3.6694123568170474,2.3452169371311873e-28,0.028859054194732708,7.994709309319892,0.05771828449484842
19.212937152004482,3.4336542873390434,4.012043807516274e-37,0.06404575822019662,0.007296111820756013,0.12809190726410857
67.22817371209504,4.239249382814963,0.01706992231841444,0.015230080921213274,5.48846693720558e-20,0.058907146436113424
15.768769404663,4.17250045373347,0.035923564752834765,3.869205270011258e-17,5.488467744428918e-20,0.08459353036894263
36.44452894031725,4.62381024312626,0.008865472715682426,0.02323609680588109,7.247098707282689,0.05490423298387971
30.62776534875544,4.742311134761363,0.01361832492852028,0.025329861629409207,13.800348289547182,0.06688577445863031
110.1413876543322,5.069522009501276,0.028251037151984047,0.12437549602149953,1.0890165656102164e-32,0.2665049131144358
142.3481286746829,5.194230813330232,0.014667154947480597,0.021452364716507057,6.229750930831915e-34,0.06283209876791032
5.156769335188898,4.764248934464851,8.376732733823993e-05,0.03554716857616023,1.634157540543816e-27,0.07109514205588155
