I,Q,alpha,gamma,c,width
26.98715837750744,2.012613755853063,0.08303875519227676,5.915341758631554e-22,8.998343295695838,0.19554132524119114
15.275107483920587,1.8029065943854512,3.941242658621056e-11,0.04925259624192499,1.1239717344790472,0.09850549303588009
380.4121935713772,2.9188236788031716,0.012413943141207119,0.01675409001478625,2.9341050500892916,0.05104567947487808
72.5505623275348,2.8575638869249476,0.0024017223915013585,0.02191918500250994,1.3426741740812056,0.044607873595169587
30.97714959451525,2.7027131043489936,0.007531031741425848,0.013524009450371523,4.544350368076569,0.03620765852710995
22.430952322373187,2.6078894986702084,0.015353126783610699,3.558598748913213e-34,0.533449873251647,0.03615385070394802
9.741833647098789,2.7751918865255143,0.028225241362695098,1.5916127525800785e-28,0.08026836735223379,0.06646536413671109
12.984722387552686,2.977417558664115,1.4269243203523607e-08,0.014017409044710112,0.07972416384853578,0.028034903627304472
20.022837622223165,3.503382377643579,1.6008841958438006e-06,0.14589109445007042,8.973810457198862,0.2917830792175078
15.271220850080809,3.523281300487935,0.015931007765734525,8.857974851091457e-18,0.0037590414364187604,0.037514656424295384
38.37804605729448,4.131499769326065,0.014641574097620081,0.03121378115632964,0.6306629332885286,0.078461299565842
94.28853345337095,5.079157417471681,0.16749101187532917,6.290098286860139e-19,0.17086028642491868,0.3944111921265419
56.801147599500176,5.0727130104400775,0.04148557276671188,1.2467962415206032e-13,0.17086020795583076,0.0976910583307765
12.700419105258215,4.721823105359127,4.1368290326725616e-35,0.15319859578982825,0.17086031756518147,0.30639812643695313
8.744430921461461,5.352915928192284,0.03222474860257749,3.076147392277655e-34,0.1708600873707342,0.07588348395543255
