I,Q,alpha,gamma,c,width
503.32258927508207,1.8376595834808445,0.008892686674706782,8.52649057473953e-40,10.062197224762102,0.02094067683577915
33.893704334509685,1.858411906561691,3.5138545546542713e-12,0.008217185560980795,0.39996171045898,0.016434421265344692
57.87433197608679,1.8235404127705772,0.008888871321636942,0.008914590099508535,0.39995780322376856,0.03204788444472
10.418797239327347,1.8738167244587336,0.04435874402122644,3.304329467179125e-09,0.08486663966982103,0.10445686312656992
0.004745836475245164,1.6725000988933474,2.7317625368450393e-06,0.000408673390048353,4.937554951201614e-15,0.0008174036621304912
343.01314821839827,2.1206247293205465,0.007140489237566659,0.003417522510806005,9.804426304106505,0.020766839322866572
135.16259157193628,2.14448288943851,2.6979249655905575e-17,0.024436980595986514,0.6015132674543857,0.048874110312723776
67.28843542514798,2.2455135841241267,0.021677818389001846,1.159589247238019e-13,0.008032863802731613,0.05104736127508605
19.17296003660572,1.9939519199529614,0.08184867447299515,3.533854300078506e-05,3.0132327635492727e-06,0.19277668608522996
0.00014966333422162357,1.7125065611528978,1.9291654486868504,1.9344373258460243,6.162998803296442e-13,6.954964123219165
19.898430710536275,2.340137383835518,3.129227275055398e-11,0.012276341284913382,6.5386974432988625,0.024552757483223765
9.014048377393145,2.4990675238959126,0.008709887638907517,9.416443923026495e-19,5.72631956800255,0.020510218002066708
39.494751573342946,2.7540301528530815,0.007430816605594689,0.0059587175004276825,4.450387257189237e-18,0.02472728394854494
427.452372752153,3.008835886584567,3.90236809038457e-24,0.006604600028349583,1.4946058673064192e-26,0.013209240359669933
74.23529575006943,3.107642911181827,0.02357967814626175,0.0005840342536384744,1.493453313690571e-26,0.056153009265244205
10.780673442126995,3.201529325693687,0.08679621139517531,5.011002041130834e-12,1.49013441684482e-26,0.20438945843146028
1196.6232397070655,3.0000089639386918,0.006077032174940893,0.006321839363680591,1.491241057341477e-26,0.02223223601731317
54.21465548273603,2.9968699185144883,0.027076124280312506,4.680664900331369e-40,1.4909671320960138e-26,0.06375940019702908
19.361828689718358,3.056486402032648,0.01066858694583604,3.3021691658683714e-41,1.4892780684513154e-26,0.025122602392210223
24.50582186451444,3.101741952153524,0.008406075033666763,1.616545227899845e-11,1.4893454670452764e-26,0.019794794006596807
72.9300896579701,3.5289971233165605,0.006737403492511516,0.0013092049859231296,0.6771957928844935,0.017311906761809756
65.27726097331526,3.6775723307605155,0.014328915731644977,1.6040851488457648e-16,3.377573665585906,0.033742017988437074
17.57991932248484,3.7959568951793825,1.3727897523530656e-27,0.020066057995005115,4.712925902140704,0.040132238438265286
224.2108958102452,3.518945118741701,0.0037475244195872433,0.011278597039172892,0.6649900070930786,0.02577359616160621
23.26462215174876,3.6456713214688414,1.8326430360875792e-15,0.11270579275170718,3.675721660572305e-05,0.2254122732631956
7.149397832842649,3.4221398377961947,0.062030520146556196,2.81599833177131e-18,2.376797928540725,0.14607071224480667
5.86567686608084,3.9787402142804202,0.02358420026734389,1.346281495307058e-13,16.901858780288777,0.055536547535709614
150.15081764061586,4.252697561657435,0.012895683573902238,8.97910504581578e-37,14.533732609243376,0.030367014174201342
82.46464687088569,4.23703944895688,0.01098295306790758,0.012048951956773229,0.6709521910700834,0.041072631662608335
14.64208037024299,4.2923257103485355,0.007655301704637155,0.02108613805623229,0.002573771583391867,0.04919470583701127
18.215431594159632,4.364879334639502,0.05407080896501464,2.1471336291549242e-12,3.411527061502579,0.12732702480415137
16.187638202146122,4.4018868993602895,0.01298711796777587,4.033286330975614e-06,3.940947587220428,0.030586638337873725
78.86975147788212,4.631302601760963,0.013354604159738446,0.009265461602460667,11.825198481706929,0.04251547330778461
188.4199217143652,5.210000950148059,0.012675958222290874,0.0072429007864475755,1.8915829236776311,0.038345574492029244
93.7854808359206,4.752841760818818,0.009157996695048708,0.015958761828377025,1.8933981396520103,0.0432494501045623
92.14595581887897,5.088387944637663,0.16053865714765483,3.0695552332489625e-10,1.8923637722005602,0.37803964818184554
128.9077084411859,5.1954704640571725,0.019213568999638483,1.35814104146091e-25,1.893688862671588,0.04524449741693395
15.393165778218485,4.863941650612679,0.04371615373864471,4.753935512799789e-41,1.8924687475804975,0.10294367511541523
8.730154289356083,5.365560331721148,0.029122811580202346,1.330994830872481e-42,1.893540764813026,0.06857898047671994
