I,Q,alpha,gamma,c,width
170.74322518617913,1.7940466459817976,0.008798078941563467,0.0069410050786488835,8.280294574919102,0.029123214401352276
36.984505987146164,2.061397203942772,0.06722807625359487,0.10802014366654446,1.2400494398249804e-15,0.30303586014362793
40.54564019354688,2.1514312941031313,0.018978660317164008,1.5075237509840865e-38,2.2966861917501153e-16,0.044691329742691244
345.32955330152834,2.933193609460647,0.012874957802859004,0.0014416925880627836,3.905223405575841e-39,0.03188935010479559
77.32990512475855,3.0753368130991134,0.017058806761667003,0.01806850670636853,2.0739204815108195e-32,0.06286786652453787
47.41060388950376,3.439921692983869,0.02623128936373422,1.7092054172103736e-36,4.418044638232608e-35,0.06176996600072848
122.20423938187128,2.9986793913221805,3.481274132160994e-06,0.030626727154561745,9.226973267609421e-39,0.061253642379998995
41.06529190772232,3.5321015846659383,0.10698325855743639,0.20493504499874446,2.540737524207441e-36,0.5351137995665405
14.119939262328648,3.1794384212249245,7.015102206367554e-24,0.04192958915238239,7.650542324508304e-40,0.08385943416991916
5.864060993105277,3.7540979752699672,0.03442653948560866,1.8025529483580233e-39,1.4199376283429567e-33,0.08106830526176075
3.207365644570203,3.862500409432001,0.060300643691941935,1.2377568963849661e-47,1.8256115847024815e-35,0.14199716449405395
1.8215583543243026,2.8191537193626415,0.01360662606077778,4.83961435606923e-41,2.2616322332076275e-40,0.03204115579316002
580.5270984314194,2.929663602326418,0.013928997949560191,0.011987396554180912,3.5109807593938205e-35,0.04746311133549157
75.98644673540556,4.153374083413402,0.03291378118885802,0.0029978067872854586,14.56460684299359,0.0807615001107763
19.15614521029637,4.523005761916752,0.020813762080519826,0.010899900615661276,1.8385510830668866e-21,0.06170591052049571
242.51366272744102,5.082975372255252,0.012692560052496327,0.03508486197281869,0.07545550518543044,0.08178266809258697
44.684528229748175,5.264573367151896,0.1368923050368102,2.0600724042099554e-14,0.17549239981917117,0.3223567439111939
43.825497694651794,4.955700903926337,0.13481669407673086,5.735587367700591e-15,0.004527856030301394,0.3174690536166972
