I,Q,alpha,gamma,c,width
148.11317069387172,1.7932617679184581,0.007978133465019386,0.008521390518761473,0.006588494732190606,0.029503883199019774
98.9554981232941,2.123982678389632,0.004182250735545662,0.010983364824911246,5.083519936846288,0.0259388173413634
77.57462121502049,1.8358032002614195,0.011658127412582287,0.0065614640736883405,0.7899594554872419,0.0351394707081971
20.708589763294086,2.189504132314629,0.023890055086470144,1.9105918130311907e-18,0.006511321162869746,0.056256780594513486
31.201685504488612,2.0736510073141896,0.11841588279140386,9.005741038366878e-14,0.03514177461597505,0.27884809444732955
19.58374039869033,2.336555609009068,0.012901312097948356,0.0026158290302895743,12.610924750456265,0.033274526388324774
18.532524383923366,2.6986185924946895,0.02718461599408523,0.002320338577886022,11.389007280920369,0.06653220858864935
1093.0623876445993,2.9351421155612716,0.009444938786118712,0.006764462630149277,6.2609373324979245,0.03034776640651903
224.9773607174753,3.00962588689379,0.020247499293900927,0.016722947920176808,5.015009344631026e-05,0.06803595889659333
272.5856446763278,2.914773757589318,0.003676731693561461,0.014295259268941912,2.0054304705139687,0.031159451594179086
59.55966323799273,3.0912181257082256,0.004021231521270498,0.01774826834049189,0.965149938163931,0.03801808947822503
4.959480852224183,3.1974943647132625,0.031015022909983918,4.376509197294652e-10,1.9559919040725484e-27,0.07303479811346063
28.35745095807878,3.5458354221617423,0.19463797669854005,7.342613357448912e-12,12.22701059322251,0.4583374090618397
55.9272410464631,3.4409301806697585,0.020561315662013666,0.0031694715862893154,0.8173924774626626,0.0518967920588692
27.231716783415088,3.5212945806802396,0.019661101662684904,0.0010599782522734084,1.7815835707078527,0.047442196617588056
111.70184235844434,4.155588463919783,6.380522920360061e-18,0.032605260676722356,0.5105896973499333,0.06521072031914472
31.447832314027597,4.255841823378818,0.01469570636555163,0.01538045337905554,1.505507433774258,0.053894903098972984
18.93994335769676,4.522991418728163,0.022216823936769225,0.006273984639595967,0.2437175079389424,0.05934969617234809
283.8593626892884,5.081029960553077,3.3655760221532093e-22,0.03972128085205035,20.072997103163168,0.07944280409358896
55.32731933769071,5.20730496863124,8.304327233071559e-10,0.039627332705400684,0.0017041354176248402,0.07925490722699388
0.3402839117497391,9.144402643341257,2.0004555093277308,2.000000557903676,1.0985749606239912e-36,7.203616917868559
