I,Q,alpha,gamma,c,width
168.09720596361092,1.830414804589488,8.818267452809514e-16,0.016248748616784676,4.877346119061656,0.03249759638761921
53.5611957168537,1.9237681909938957,0.016441848578901935,0.00015227872611862833,30.621781970474956,0.03888067047697089
63.955111100389665,2.1155099122870626,0.009500306593724767,0.012928023424025764,7.185581737470053,0.03922518744771779
22.383563598992872,1.9895923862125675,0.1324924210210203,9.269777458985446e-06,9.478976812588383e-07,0.31200572020034806
55.62361410008106,2.263483040486168,0.009589097989312899,0.012987600920187622,8.361404679943206,0.039499346048889154
377.29610336863976,2.9923558165344257,0.011912685341029005,0.011312974997655644,6.804424768604665,0.04205935137853209
101.71943986866481,2.919053204090418,0.019165635072406415,0.05837544817823762,0.9287997288877708,0.13304992456357123
119.63374976996039,2.7485521303116527,0.015444059106250758,0.004618871828691438,4.146658604199932,0.041559717345983634
57.597145022157086,2.696028570371299,0.07205289828325334,5.617891905902317e-13,0.007063423981636216,0.16967160918058172
43.975328989160346,2.6277783245961057,0.016757432124462932,4.677823425406621e-27,0.0002286799468109793,0.039460737069930876
46.20493337339784,3.5038088168176467,0.3891014782910472,1.2985336114961078e-21,2.8295754391254707e-33,0.9162639606309327
66.87078900845958,3.5119731651735457,0.023262202620750627,0.002152666898493778,2.7680320754055687e-33,0.05711656680952907
21.50542423252726,3.4332017871893497,0.027110420167712777,5.35160345641445e-27,6.409490577711095e-33,0.06384016084014135
15.735742631804651,3.669188458389102,0.004717989425799676,0.01504511940170608,1.0873561017459822e-32,0.03396211826923362
46.44076578547743,4.2314203373887915,0.027939845953966473,0.01401306800678073,6.183327533481127e-15,0.08205654600254932
118.03337468588724,5.093687574440208,0.10426647414093097,0.09012406807484356,2.459965120201153e-17,0.3558246885599954
65.27366730664257,5.191698058581533,0.024668124712241894,2.3008705821534026e-22,1.333906685961071e-18,0.05808899454571053
