I,Q,alpha,gamma,c,width
244.89935760856878,1.8287799155335211,0.006533924971248256,0.016476162052758772,7.066062776403805,0.03934030900558773
107.07574699407888,2.115159668030711,0.006027158798594403,0.017116729942601095,3.6343284407268026e-25,0.03963844439779294
31.06218673389734,2.023404415355217,0.12034729081329489,2.7348526215217303e-12,7.243329739395532e-23,0.2833962127752399
360.1163676314593,2.93422651141417,0.032490610345856576,0.017896087238317242,1.7297343717735132,0.09743642279185347
494.264082532082,2.99220827377954,0.0173546184813368,0.007801591991789045,5.293569909429024,0.0498486334443141
96.62925454821755,3.510754215689752,1.510266589657399e-21,0.030950336274440608,10.803421263204221,0.0619008614158062
33.31281531576545,3.66509694712118,5.58707800486841e-17,0.04090768529383936,2.2263585500337446,0.08181562021691252
25.588692747614136,3.439819908699626,1.0513223636857419e-11,0.054412217505602954,2.132481061772363,0.10882476704857413
51.77592654313809,4.146120494871497,9.873219371727491e-08,0.05123135701359045,5.216606485260618e-35,0.10246302665468576
61.79936465678914,4.233634641819791,0.03062251702789556,0.0017229595531750553,6.209159861246273e-36,0.07397053671652093
33.836127334444896,4.62073074524648,4.7526767211409985e-15,0.044115102765994334,0.2406284586753243,0.08823047473371012
169.75309526620248,5.081322838966614,6.224920052731525e-12,0.09396965753025185,3.280678276066883e-32,0.18793988848756127
111.77985889958455,5.191470181528007,0.03244745686618573,0.005335705559072155,9.732208860494614e-35,0.08227409933088548
