I,Q,alpha,gamma,c,width
28.554843902833706,2.0200201238809017,0.08998934238860506,3.8404381309137444e-20,5.9918520487552245,0.2119087072958405
29.39156404315643,1.8149997282479915,0.021924911783994992,0.03262973726099375,5.998707864724432,0.09478790210418972
434.285670409558,2.9138934158046106,0.010776103873479074,0.021318985365463818,0.17547730057442973,0.05500774293534829
53.915343376264964,2.857056909560863,0.02094843130892193,1.0440289063346201e-19,0.17547848031555968,0.04932978595820329
25.689345353876572,2.748355466293989,0.09338065858620238,2.662681758627585e-20,0.17547921869931013,0.2198946466569808
41.55649417079347,2.9909752411506734,0.00829185108559364,0.026110112167876925,0.17547801787761533,0.05909248808462719
26.24627585962431,2.607158893472801,0.009305492923276048,0.013960272128492572,0.1754785567177863,0.04040221562917519
16.692020381434883,2.6970395765274082,0.011575422180895705,3.701595461942027e-29,0.005687298279189163,0.027258036181269072
26.525946870652177,3.498304896030434,0.05207075045045304,0.043590019795800225,14.097232567412076,0.17576227391795135
40.297597775057106,4.125592133716602,0.03415930182638879,0.01516252302480217,3.731086369470727,0.09787951905652437
137.9925904407238,5.065928690717429,0.011101677792856176,0.06907613248566538,2.2009680436689125e-14,0.14326416822900534
36.43577772093404,5.198034968426583,6.776778107299324e-14,0.0824826301386105,1.7564991298747013e-17,0.16496576360747828
28.720470810936867,4.957719476986135,1.2816222154775202e-12,0.18250676263446516,8.826623323228313e-20,0.36501463897221104
