I,Q,alpha,gamma,c,width
179.1037125191347,1.794701790965638,0.007947917145213782,0.008068723666597695,3.7188252669614696,0.02879368110551097
24.51822804281951,2.033144287749339,0.09314438680470774,3.1240021026640818e-12,3.6996336252461774,0.21933826913318225
23.616366924027627,2.0771525923018133,0.013305868302398122,0.0011023352573490287,1.4643441080425277,0.03252833796792078
679.7213537172198,2.9365131654957795,0.00819870365888957,0.008967016238992423,1.0706956377625065,0.030620954893794648
68.24561167887123,3.443556008102028,0.02174544223634407,3.0712601354960365e-38,1.166367726184753,0.05120660326620565
631.6733945988467,2.9268553143861733,0.01023265133162839,0.011254358178035532,1.1766151873471247,0.0383078332993809
35.925037545189156,3.480387132879907,0.3394429187780593,9.52543317565573e-09,1.1907318693585875,0.7993269994669797
132.28098974551133,4.166012885948195,0.015892518946612776,0.006044899360340034,4.1003654449180065,0.044307841320112354
57.56911392354851,4.135022977986045,5.157653783268719e-13,0.030969334089961633,0.4379110824538176,0.06193885716277782
23.579779157262074,4.522790863342238,0.02380916793882982,0.007458719321776513,0.8109396453927562,0.06446938147729467
81.58462431187282,5.077247343184481,0.15255748370574918,0.031037416825287198,7.347413772123723e-08,0.3935903860863869
147.6265405174941,5.067753422900763,0.019058285597611496,0.014137751084297594,7.34742717478754e-08,0.06188447255108376
194.1917424297835,5.097421787331407,0.012196362693449276,0.012748746495082317,7.347128257844243e-08,0.044706168610658924
21.668775282546015,5.397123250424364,0.005227935784701971,0.03739152479822276,7.347196734389958e-08,0.07689640519618335
